# EOS from Jan-Erik Christian with effective mass m065 (m^*/m=0.65)
# The crust is from the BPS EOS
#	n_b [1/fm^3]			placeholder number        energy density [MeV/fm^3]    p [MeV/fm^3]
   2.14670000000000000010               391   3949.33380000000000010         5095.33860000000000001      
   2.15330000000000000007               392   3974.07640000000000002         5123.46600000000000019      
   2.16000000000000000008               393   3998.89259999999999984         5151.67010000000000014      
   2.16670000000000000009               394   4023.78239999999999976         5179.95100000000000007      
   2.17330000000000000005               395   4048.74580000000000002         5208.30850000000000000      
   2.18000000000000000006               396   4073.78280000000000016         5236.74270000000000014      
   2.18670000000000000007               397   4098.89340000000000019         5265.25360000000000005      
   2.19330000000000000003               398   4124.07759999999999989         5293.84109999999999996      
   2.20000000000000000004               399   4149.33530000000000015         5322.50539999999999985      
   2.20670000000000000005               400   4174.66659999999999986         5351.24619999999999997      
   2.21330000000000000002               401   4200.07149999999999990         5380.06380000000000008      
   2.22000000000000000003               402   4225.54990000000000006         5408.95789999999999997      
   2.22670000000000000004               403   4251.10190000000000010         5437.92870000000000008      
   2.23330000000000000000               404   4276.72739999999999982         5466.97599999999999953      
   2.24000000000000000001               405   4302.42649999999999988         5496.10000000000000009      
   2.24670000000000000002               406   4328.19919999999999982         5525.30060000000000020      
   2.25329999999999999998               407   4354.04530000000000012         5554.57780000000000031      
   2.25999999999999999999               408   4379.96499999999999986         5583.93150000000000022      
   2.26670000000000000000               409   4405.95820000000000016         5613.36180000000000057      
   2.27329999999999999996               410   4432.02499999999999991         5642.86870000000000003      
   2.27999999999999999997               411   4458.16520000000000001         5672.45210000000000017      
   2.28669999999999999998               412   4484.37900000000000000         5702.11200000000000010      
   2.29329999999999999995               413   4510.66619999999999990         5731.84850000000000003      
   2.29999999999999999996               414   4537.02700000000000014         5761.66150000000000020      
   2.30669999999999999997               415   4563.46130000000000004         5791.55109999999999992      
   2.31329999999999999993               416   4589.96899999999999986         5821.51710000000000012      
   2.31999999999999999994               417   4616.55030000000000001         5851.55960000000000010      
   2.32669999999999999995               418   4643.20500000000000007         5881.67869999999999964      
   2.33329999999999999991               419   4669.93319999999999981         5911.87409999999999988      
   2.33999999999999999992               420   4696.73490000000000011         5942.14610000000000012      
   2.34669999999999999993               421   4723.61010000000000009         5972.49460000000000015      
   2.35329999999999999990               422   4750.55869999999999997         6002.91940000000000000      
   2.35999999999999999990               423   4777.58079999999999998         6033.42079999999999940      
   2.36669999999999999991               424   4804.67629999999999990         6063.99849999999999994      
   2.37330000000000000009               425   4831.84529999999999994         6094.65269999999999984      
   2.38000000000000000010               426   4859.08780000000000010         6125.38339999999999996      
   2.38669999999999999990               427   4886.40359999999999996         6156.19039999999999990      
   2.39330000000000000008               428   4913.79300000000000015         6187.07379999999999987      
   2.40000000000000000009               429   4941.25570000000000004         6218.03370000000000051      
   2.40670000000000000010               430   4968.79190000000000005         6249.06990000000000052      
   2.41330000000000000006               431   4996.40149999999999997         6280.18250000000000011      
   2.42000000000000000007               432   5024.08460000000000001         6311.37139999999999995      
   2.42670000000000000008               433   5051.84109999999999996         6342.63680000000000003      
   2.43330000000000000004               434   5079.67090000000000005         6373.97849999999999993      
   2.44000000000000000005               435   5107.57419999999999982         6405.39650000000000052      
   2.44670000000000000006               436   5135.55089999999999995         6436.89089999999999980      
   2.45330000000000000003               437   5163.60099999999999998         6468.46159999999999934      
   2.46000000000000000003               438   5191.72449999999999992         6500.10860000000000003      
   2.46670000000000000004               439   5219.92140000000000022         6531.83190000000000008      
   2.47330000000000000001               440   5248.19169999999999998         6563.63160000000000016      
   2.48000000000000000002               441   5276.53540000000000010         6595.50750000000000028      
   2.48670000000000000003               442   5304.95239999999999991         6627.45979999999999999      
   2.49329999999999999999               443   5333.44289999999999985         6659.48830000000000018      
   2.50000000000000000000               444   5362.00669999999999993         6691.59309999999999974      
   2.50670000000000000001               445   5390.64389999999999992         6723.77420000000000044      
   2.51329999999999999997               446   5419.35440000000000005         6756.03149999999999942      
   2.51999999999999999998               447   5448.13830000000000009         6788.36510000000000042      
   2.52669999999999999999               448   5476.99560000000000048         6820.77489999999999970      
   2.53329999999999999996               449   5505.92620000000000058         6853.26089999999999947      
   2.53999999999999999997               450   5534.93020000000000014         6885.82319999999999949      
   2.54669999999999999997               451   5564.00760000000000005         6918.46170000000000000      
   2.55329999999999999994               452   5593.15819999999999990         6951.17650000000000032      
   2.55999999999999999995               453   5622.38230000000000031         6983.96740000000000004      
   2.56669999999999999996               454   5651.67959999999999976         7016.83449999999999980      
   2.57329999999999999992               455   5681.05030000000000001         7049.77789999999999981      
   2.57999999999999999993               456   5710.49440000000000017         7082.79740000000000011      
   2.58669999999999999994               457   5740.01169999999999982         7115.89310000000000045      
   2.59329999999999999990               458   5769.60239999999999938         7149.06489999999999974      
   2.59999999999999999991               459   5799.26639999999999953         7182.31289999999999951      
   2.60669999999999999992               460   5829.00369999999999981         7215.63710000000000022      
   2.61330000000000000010               461   5858.81440000000000001         7249.03750000000000009      
   2.61999999999999999990               462   5888.69830000000000014         7282.51390000000000002      
   2.62669999999999999991               463   5918.65560000000000018         7316.06650000000000000      
   2.63330000000000000009               464   5948.68619999999999992         7349.69519999999999982      
   2.64000000000000000010               465   5978.79000000000000004         7383.40010000000000057      
   2.64670000000000000010               466   6008.96720000000000006         7417.18109999999999982      
   2.65330000000000000007               467   6039.21760000000000002         7451.03810000000000002      
   2.66000000000000000008               468   6069.54139999999999988         7484.97129999999999983      
   2.66670000000000000009               469   6099.93840000000000057         7518.98050000000000059      
   2.67330000000000000005               470   6130.40870000000000006         7553.06590000000000007      
   2.68000000000000000006               471   6160.95230000000000015         7587.22730000000000006      
   2.68670000000000000007               472   6191.56919999999999993         7621.46479999999999988      
   2.69330000000000000003               473   6222.25930000000000009         7655.77830000000000021      
   2.70000000000000000004               474   6253.02280000000000015         7690.16789999999999994      
   2.70670000000000000005               475   6283.85950000000000015         7724.63359999999999994      
   2.71330000000000000002               476   6314.76940000000000008         7759.17530000000000001      
   2.72000000000000000003               477   6345.75260000000000060         7793.79300000000000015      
   2.72670000000000000004               478   6376.80910000000000037         7828.48680000000000012      
   2.73330000000000000000               479   6407.93879999999999963         7863.25659999999999972      
   2.74000000000000000001               480   6439.14179999999999993         7898.10239999999999938      
   2.74670000000000000002               481   6470.41800000000000015         7933.02419999999999956      
   2.75329999999999999998               482   6501.76750000000000007         7968.02199999999999980      
   2.75999999999999999999               483   6533.19020000000000037         8003.09580000000000055      
   2.76670000000000000000               484   6564.68619999999999948         8038.24560000000000048      
   2.77329999999999999996               485   6596.25540000000000029         8073.47140000000000004      
   2.77999999999999999997               486   6627.89780000000000015         8108.77309999999999945      
   2.78669999999999999998               487   6659.61350000000000060         8144.15079999999999982      
   2.79329999999999999995               488   6691.40240000000000009         8179.60449999999999982      
   2.79999999999999999996               489   6723.26449999999999996         8215.13419999999999987      
   2.80669999999999999997               490   6755.19980000000000020         8250.73979999999999979      
   2.81329999999999999993               491   6787.20840000000000014         8286.42129999999999956      
   2.81999999999999999994               492   6819.29019999999999957         8322.17879999999999985      
   2.82669999999999999995               493   6851.44519999999999982         8358.01219999999999999      
   2.83329999999999999991               494   6883.67340000000000000         8393.92149999999999999      
   2.83999999999999999992               495   6915.97480000000000011         8429.90669999999999984      
   2.84669999999999999993               496   6948.34940000000000015         8465.96790000000000020      
   2.85329999999999999990               497   6980.79720000000000013         8502.10489999999999977      
   2.85999999999999999990               498   7013.31819999999999959         8538.31789999999999985      
   2.86669999999999999991               499   7045.91239999999999988         8574.60670000000000002      
   2.87330000000000000009               500   7078.57980000000000009         8610.97140000000000004      
   2.88000000000000000010               501   7111.32039999999999980         8647.41209999999999969      
   2.88669999999999999990               502   7144.13419999999999987         8683.92849999999999966      
   2.89330000000000000008               503   7177.02119999999999989         8720.52090000000000014      
   2.90000000000000000009               504   7209.98130000000000006         8757.18909999999999982      
   2.90670000000000000010               505   7243.01460000000000017         8793.93320000000000025      
   2.91330000000000000006               506   7276.12109999999999976         8830.75309999999999988      
   2.92000000000000000007               507   7309.30080000000000018         8867.64879999999999960      
   2.92670000000000000008               508   7342.55369999999999964         8904.62040000000000006      
   2.93330000000000000004               509   7375.87970000000000015         8941.66779999999999973      
   2.94000000000000000005               510   7409.27890000000000059         8978.79110000000000014      
   2.94670000000000000006               511   7442.75130000000000008         9015.99019999999999975      
   2.95330000000000000003               512   7476.29680000000000017         9053.26499999999999968      
   2.96000000000000000003               513   7509.91540000000000044         9090.61570000000000036      
   2.96670000000000000004               514   7543.60729999999999995         9128.04220000000000024      
   2.97330000000000000001               515   7577.37230000000000008         9165.54450000000000021      
   2.98000000000000000002               516   7611.21039999999999948         9203.12249999999999961      
   2.98670000000000000003               517   7645.12170000000000014         9240.77639999999999976      
   2.99329999999999999999               518   7679.10610000000000008         9278.50600000000000023      
   3.00000000000000000000               519   7713.16369999999999996         9316.31139999999999990      
   3.00670000000000000001               520   7747.29440000000000000         9354.19259999999999966      
   3.01329999999999999997               521   7781.49820000000000020         9392.14949999999999974      
   3.01999999999999999998               522   7815.77519999999999989         9430.18219999999999992      
   3.02669999999999999999               523   7850.12530000000000063         9468.29060000000000041      
   3.03329999999999999996               524   7884.54859999999999998         9506.47470000000000034      
   3.03999999999999999997               525   7919.04500000000000037         9544.73460000000000036      
   3.04669999999999999997               526   7953.61450000000000005         9583.07029999999999959      
   3.05329999999999999994               527   7988.25709999999999988         9621.48160000000000025      
   3.05999999999999999995               528   8022.97279999999999989         9659.96870000000000012      
   3.06669999999999999996               529   8057.76169999999999982         9698.53150000000000031      
   3.07329999999999999992               530   8092.62369999999999948         9737.16990000000000016      
   3.07999999999999999993               531   8127.55880000000000019         9775.88410000000000011      
   3.08669999999999999994               532   8162.56699999999999973         9814.67400000000000038      
   3.09329999999999999990               533   8197.64829999999999988         9853.53960000000000008      
   3.09999999999999999991               534   8232.80269999999999975         9892.48090000000000011      
   3.10669999999999999992               535   8268.03019999999999978         9931.49779999999999980      
   3.11330000000000000010               536   8303.33089999999999975         9970.59039999999999981      
   3.11999999999999999990               537   8338.70460000000000012         10009.7587000000000002      
   3.12669999999999999991               538   8374.15139999999999976         10049.0026000000000002      
   3.13330000000000000009               539   8409.67129999999999956         10088.3221999999999996      
   3.14000000000000000010               540   8445.26430000000000042         10127.7175000000000002      
   3.14670000000000000010               541   8480.93039999999999967         10167.1883999999999997      
   3.15330000000000000007               542   8516.66959999999999997         10206.7350000000000003      
   3.16000000000000000008               543   8552.48190000000000044         10246.3571000000000000      
   3.16670000000000000009               544   8588.36720000000000041         10286.0549999999999997      
   3.17330000000000000005               545   8624.32570000000000032         10325.8284000000000002      
   3.18000000000000000006               546   8660.35719999999999974         10365.6773999999999996      
   3.18670000000000000007               547   8696.46180000000000021         10405.6021000000000001      
   3.19330000000000000003               548   8732.63949999999999996         10445.6024000000000003      
   3.20000000000000000004               549   8768.89020000000000010         10485.6783000000000001      
   3.20670000000000000005               550   8805.21400000000000041         10525.8297999999999996      
   3.21330000000000000002               551   8841.61090000000000000         10566.0568999999999997      
   3.22000000000000000003               552   8878.08079999999999998         10606.3594999999999997      
   3.22670000000000000004               553   8914.62380000000000013         10646.7378000000000000      
   3.23330000000000000000               554   8951.23989999999999956         10687.1916000000000002      
   3.24000000000000000001               555   8987.92900000000000027         10727.7210000000000001      
   3.24670000000000000002               556   9024.69120000000000026         10768.3259999999999996      
   3.25329999999999999998               557   9061.52639999999999976         10809.0065000000000000      
   3.25999999999999999999               558   9098.43470000000000031         10849.7626000000000008      
   3.26670000000000000000               559   9135.41610000000000014         10890.5941999999999998      
   3.27329999999999999996               560   9172.47039999999999971         10931.5014000000000003      
   3.27999999999999999997               561   9209.59790000000000010         10972.4840999999999998      
   3.28669999999999999998               562   9246.79840000000000000         11013.5423999999999998      
   3.29329999999999999995               563   9284.07190000000000030         11054.6761999999999988      
   3.29999999999999999996               564   9321.41840000000000011         11095.8855000000000004      
   3.30669999999999999997               565   9358.83800000000000008         11137.1702999999999992      
   3.31329999999999999993               566   9396.33070000000000022         11178.5307000000000004      
   3.31999999999999999994               567   9433.89630000000000010         11219.9664999999999999      
   3.32669999999999999995               568   9471.53500000000000014         11261.4778999999999991      
   3.33329999999999999991               569   9509.24669999999999970         11303.0648000000000000      
   3.33999999999999999992               570   9547.03150000000000031         11344.7271999999999998      
   3.34669999999999999993               571   9584.88930000000000042         11386.4649999999999999      
   3.35329999999999999990               572   9622.82010000000000005         11428.2784000000000004      
   3.35999999999999999990               573   9660.82390000000000008         11470.1671999999999993      
   3.36669999999999999991               574   9698.90069999999999961         11512.1315000000000000      
   3.37330000000000000009               575   9737.05060000000000020         11554.1712999999999987      
   3.38000000000000000010               576   9775.27350000000000030         11596.2865000000000002      
   3.38669999999999999990               577   9813.56939999999999991         11638.4772000000000007      
   3.39330000000000000008               578   9851.93820000000000014         11680.7434000000000003      
   3.40000000000000000009               579   9890.38020000000000032         11723.0850000000000000      
   3.40670000000000000010               580   9928.89510000000000023         11765.5021000000000013      
   3.41330000000000000006               581   9967.48299999999999965         11807.9946000000000002      
   3.42000000000000000007               582   10006.1439000000000004         11850.5625000000000000      
   3.42670000000000000008               583   10044.8777999999999997         11893.2058999999999989      
   3.43330000000000000004               584   10083.6848000000000001         11935.9246999999999996      
   3.44000000000000000005               585   10122.5647000000000002         11978.7190000000000003      
   3.44670000000000000006               586   10161.5175999999999998         12021.5885999999999996      
   3.45330000000000000003               587   10200.5434999999999999         12064.5336999999999996      
   3.46000000000000000003               588   10239.6424000000000003         12107.5541999999999998      
   3.46670000000000000004               589   10278.8143000000000002         12150.6501000000000010      
   3.47330000000000000001               590   10318.0591999999999997         12193.8212999999999999      
   3.48000000000000000002               591   10357.3771000000000004         12237.0679999999999996      
   3.48670000000000000003               592   10396.7679000000000000         12280.3901000000000012      
   3.49329999999999999999               593   10436.2317999999999998         12323.7875999999999994      
   3.50000000000000000000               594   10475.7686000000000002         12367.2603999999999997      
   3.50670000000000000001               595   10515.3784000000000001         12410.8086000000000002      
   3.51329999999999999997               596   10555.0612000000000004         12454.4321999999999999      
   3.51999999999999999998               597   10594.8169000000000004         12498.1311999999999998      
   3.52669999999999999999               598   10634.6456000000000000         12541.9055000000000000      
   3.53329999999999999996               599   10674.5472999999999999         12585.7552000000000003      
   3.53999999999999999997               600   10714.5220000000000002         12629.6802000000000001      
   3.54669999999999999997               601   10754.5696000000000003         12673.6805999999999992      
   3.55329999999999999994               602   10794.6901999999999999         12717.7563000000000004      
   3.55999999999999999995               603   10834.8837999999999999         12761.9073999999999991      
   3.56669999999999999996               604   10875.1502999999999997         12806.1337999999999999      
   3.57329999999999999992               605   10915.4897999999999998         12850.4356000000000000      
   3.57999999999999999993               606   10955.9023000000000003         12894.8127000000000004      
   3.58669999999999999994               607   10996.3877000000000006         12939.2651000000000003      
   3.59329999999999999990               608   11036.9459999999999997         12983.7927999999999988      
   3.59999999999999999991               609   11077.5773000000000001         13028.3958000000000004      
   3.60669999999999999992               610   11118.2816000000000001         13073.0742000000000003      
   3.61330000000000000010               611   11159.0587999999999997         13117.8277999999999999      
   3.61999999999999999990               612   11199.9089999999999998         13162.6567999999999996      
   3.62669999999999999991               613   11240.8320999999999996         13207.5609999999999999      
   3.63330000000000000009               614   11281.8281999999999998         13252.5406000000000004      
   3.64000000000000000010               615   11322.8971999999999998         13297.5953999999999988      
   3.64670000000000000010               616   11364.0391000000000012         13342.7254999999999994      
   3.65330000000000000007               617   11405.2539999999999996         13387.9309000000000003      
   3.66000000000000000008               618   11446.5418000000000003         13433.2115999999999998      
   3.66670000000000000009               619   11487.9026000000000005         13478.5674999999999999      
   3.67330000000000000005               620   11529.3361999999999998         13523.9988000000000001      
   3.68000000000000000006               621   11570.8429000000000002         13569.5052000000000003      
   3.68670000000000000007               622   11612.4223999999999997         13615.0870000000000006      
   3.69330000000000000003               623   11654.0749000000000004         13660.7439999999999998      
   3.70000000000000000004               624   11695.8003000000000000         13706.4762000000000004      
   3.70670000000000000005               625   11737.5987000000000009         13752.2836999999999987      
   3.71330000000000000002               626   11779.4699000000000009         13798.1664000000000003      
   3.72000000000000000003               627   11821.4141000000000004         13844.1243999999999996      
   3.72670000000000000004               628   11863.4311999999999987         13890.1576000000000013      
   3.73330000000000000000               629   11905.5213000000000001         13936.2660000000000000      
   3.74000000000000000001               630   11947.6842000000000006         13982.4497000000000000      
   3.74670000000000000002               631   11989.9201000000000006         14028.7085999999999997      
   3.75329999999999999998               632   12032.2289000000000003         14075.0427000000000000      
   3.75999999999999999999               633   12074.6105999999999998         14121.4520000000000000      
   3.76670000000000000000               634   12117.0651999999999999         14167.9364999999999997      
   3.77329999999999999996               635   12159.5926999999999998         14214.4962999999999997      
   3.77999999999999999997               636   12202.1931000000000012         14261.1311999999999998      
   3.78669999999999999998               637   12244.8665000000000003         14307.8412999999999995      
   3.79329999999999999995               638   12287.6127000000000011         14354.6265999999999998      
   3.79999999999999999996               639   12330.4318999999999997         14401.4870999999999999      
   3.80669999999999999997               640   12373.3239000000000001         14448.4227999999999996      
   3.81329999999999999993               641   12416.2888999999999999         14495.4337000000000000      
   3.82000000000000000016               642   12459.3266999999999998         14542.5198000000000000      
   3.82669999999999999995               643   12502.4374999999999991         14589.6810000000000000      
   3.83329999999999999991               644   12545.6211000000000002         14636.9173999999999998      
   3.83999999999999999971               645   12588.8776000000000002         14684.2290000000000001      
   3.84670000000000000015               646   12632.2070999999999987         14731.6157000000000004      
   3.85330000000000000011               647   12675.6093999999999999         14779.0776000000000003      
   3.85999999999999999990               648   12719.0846000000000000         14826.6146000000000003      
   3.86669999999999999970               649   12762.6326999999999998         14874.2267999999999999      
   3.87330000000000000009               650   12806.2536999999999994         14921.9141000000000004      
   3.87999999999999999989               651   12849.9476000000000004         14969.6765999999999996      
   3.88669999999999999990               652   12893.7142999999999997         15017.5141999999999998      
   3.89330000000000000008               653   12937.5540000000000012         15065.4268999999999998      
   3.90000000000000000009               654   12981.4664999999999999         15113.4147999999999996      
   3.90669999999999999988               655   13025.4519000000000002         15161.4778000000000002      
   3.91330000000000000028               656   13069.5102000000000002         15209.6159000000000008      
   3.92000000000000000007               657   13113.6413000000000002         15257.8292000000000002      
   3.92670000000000000008               658   13157.8453999999999997         15306.1174999999999997      
   3.93329999999999999983               659   13202.1223000000000010         15354.4810000000000008      
   3.94000000000000000027               660   13246.4721000000000002         15402.9196000000000000      
   3.94670000000000000006               661   13290.8947000000000003         15451.4333000000000000      
   3.95330000000000000003               662   13335.3902000000000001         15500.0220000000000011      
   3.95999999999999999982               663   13379.9585999999999997         15548.6859000000000002      
   3.96670000000000000004               664   13424.5998999999999999         15597.4249000000000009      
   3.97330000000000000001               665   13469.3140000000000001         15646.2389000000000001      
   3.98000000000000000002               666   13514.1009999999999991         15695.1280999999999999      
   3.98670000000000000024               667   13558.9607999999999999         15744.0922999999999989      
   3.99330000000000000021               668   13603.8935000000000004         15793.1315999999999997      
   4.00000000000000000000               669   13648.8991000000000007         15842.2459999999999996      
   4.00669999999999999979               670   13693.9775000000000000         15891.4353999999999996      
   4.01330000000000000019               671   13739.1288000000000000         15940.6999000000000004      
   4.01999999999999999998               672   13784.3529000000000009         15990.0395000000000003      
   4.02670000000000000021               673   13829.6498999999999997         16039.4541000000000004      
   4.03330000000000000017               674   13875.0197000000000003         16088.9438000000000004      
   4.03999999999999999997               675   13920.4624000000000006         16138.5084999999999997      
   4.04670000000000000019               676   13965.9779999999999998         16188.1482999999999999      
   4.05330000000000000016               677   14011.5663000000000000         16237.8632000000000000      
   4.05999999999999999995               678   14057.2275999999999989         16287.6531000000000002      
   4.06670000000000000017               679   14102.9617000000000004         16337.5179000000000000      
   4.07330000000000000014               680   14148.7686000000000002         16387.4579000000000004      
   4.07999999999999999993               681   14194.6482999999999999         16437.4728999999999992      
   4.08670000000000000016               682   14240.6009000000000002         16487.5629000000000008      
   4.09330000000000000012               683   14286.6264000000000003         16537.7279000000000000      
   4.09999999999999999991               684   14332.7247000000000003         16587.9679000000000002      
   4.10670000000000000014               685   14378.8958000000000004         16638.2829999999999995      
   4.11330000000000000010               686   14425.1397000000000004         16688.6730000000000000      
   4.11999999999999999990               687   14471.4565000000000001         16739.1380999999999997      
   4.12670000000000000012               688   14517.8461999999999996         16789.6782000000000004      
   4.13330000000000000009               689   14564.3086000000000002         16840.2933000000000003      
   4.13999999999999999988               690   14610.8438999999999988         16890.9833999999999996      
   4.14670000000000000010               691   14657.4520000000000000         16941.7484000000000002      
   4.15330000000000000007               692   14704.1329999999999991         16992.5884999999999998      
   4.15999999999999999986               693   14750.8867000000000003         17043.5036000000000005      
   4.16670000000000000009               694   14797.7133000000000012         17094.4936000000000007      
   4.17330000000000000005               695   14844.6128000000000009         17145.5586000000000002      
   4.17999999999999999984               696   14891.5850000000000000         17196.6986000000000008      
   4.18670000000000000007               697   14938.6300999999999997         17247.9136000000000006      
   4.19330000000000000003               698   14985.7478999999999996         17299.2035000000000000      
   4.19999999999999999983               699   15032.9386000000000001         17350.5684000000000005      
   4.20670000000000000005               700   15080.2022000000000004         17402.0083000000000002      
   4.21330000000000000002               701   15127.5385000000000000         17453.5231999999999992      
   4.21999999999999999981               702   15174.9476000000000004         17505.1128999999999998      
   4.22670000000000000004               703   15222.4295999999999998         17556.7776999999999994      
   4.23330000000000000000               704   15269.9843999999999999         17608.5174000000000003      
   4.23999999999999999979               705   15317.6119000000000003         17660.3320000000000007      
   4.24670000000000000002               706   15365.3122999999999996         17712.2216000000000005      
   4.25329999999999999998               707   15413.0854999999999988         17764.1860999999999997      
   4.26000000000000000021               708   15460.9316000000000004         17816.2256000000000000      
   4.26670000000000000000               709   15508.8503999999999996         17868.3399999999999999      
   4.27329999999999999996               710   15556.8420000000000005         17920.5292999999999992      
   4.28000000000000000019               711   15604.9063999999999997         17972.7935999999999996      
   4.28669999999999999998               712   15653.0435999999999996         18025.1326999999999998      
   4.29329999999999999995               713   15701.2537000000000003         18077.5467999999999993      
   4.30000000000000000017               714   15749.5365000000000011         18130.0358000000000001      
   4.30669999999999999997               715   15797.8920999999999992         18182.5998000000000001      
   4.31329999999999999993               716   15846.3205000000000000         18235.2385999999999999      
   4.32000000000000000016               717   15894.8216999999999999         18287.9522999999999993      
   4.32669999999999999995               718   15943.3956999999999988         18340.7409999999999997      
   4.33329999999999999991               719   15992.0425000000000004         18393.6044999999999998      
   4.34000000000000000014               720   16040.7621000000000002         18446.5429999999999993      
   4.34669999999999999993               721   16089.5545000000000000         18499.5563000000000002      
   4.35329999999999999990               722   16138.4196999999999997         18552.6446000000000005      
   4.36000000000000000012               723   16187.3577000000000012         18605.8077000000000005      
   4.36669999999999999991               724   16236.3684000000000012         18659.0457000000000001      
   4.37329999999999999988               725   16285.4520000000000000         18712.3585999999999991      
   4.38000000000000000010               726   16334.6082999999999998         18765.7462999999999997      
   4.38669999999999999990               727   16383.8373999999999988         18819.2088999999999999      
   4.39329999999999999986               728   16433.1393000000000004         18872.7463999999999995      
   4.40000000000000000009               729   16482.5138999999999996         18926.3588000000000005      
   4.40669999999999999988               730   16531.9613999999999994         18980.0460999999999991      
   4.41329999999999999984               731   16581.4816000000000003         19033.8081999999999994      
   4.42000000000000000007               732   16631.0746000000000002         19087.6450999999999993      
   4.42669999999999999986               733   16680.7403999999999993         19141.5569000000000006      
   4.43329999999999999983               734   16730.4789999999999992         19195.5435999999999996      
   4.44000000000000000005               735   16780.2903000000000002         19249.6051000000000002      
   4.44669999999999999984               736   16830.1744000000000003         19303.7415000000000003      
   4.45329999999999999981               737   16880.1312999999999995         19357.9527000000000001      
   4.46000000000000000003               738   16930.1608999999999998         19412.2386999999999997      
   4.46669999999999999983               739   16980.2632999999999992         19466.5996000000000006      
   4.47329999999999999979               740   17030.4384999999999994         19521.0353999999999992      
   4.48000000000000000002               741   17080.6865000000000006         19575.5458999999999996      
   4.48669999999999999981               742   17131.0071999999999992         19630.1312999999999995      
   4.49330000000000000021               743   17181.4007000000000005         19684.7914999999999992      
   4.50000000000000000000               744   17231.8668999999999993         19739.5265000000000004      
   4.50669999999999999979               745   17282.4059000000000008         19794.3362999999999996      
   4.51330000000000000019               746   17333.0176999999999996         19849.2210000000000001      
   4.51999999999999999998               747   17383.7021999999999995         19904.1805000000000003      
   4.52670000000000000021               748   17434.4595000000000002         19959.2148000000000003      
   4.53330000000000000017               749   17485.2896000000000001         20014.3238000000000003      
   4.53999999999999999997               750   17536.1923999999999992         20069.5076999999999998      
   4.54670000000000000019               751   17587.1678999999999995         20124.7664000000000009      
   4.55330000000000000016               752   17638.2163000000000004         20180.0998999999999999      
   4.55999999999999999995               753   17689.3373000000000008         20235.5082000000000004      
   4.56670000000000000017               754   17740.5312000000000001         20290.9913000000000007      
   4.57330000000000000014               755   17791.7977000000000007         20346.5492000000000008      
   4.57999999999999999993               756   17843.1371000000000002         20402.1818000000000008      
   4.58670000000000000016               757   17894.5490999999999993         20457.8892000000000007      
   4.59330000000000000012               758   17946.0338999999999992         20513.6714000000000002      
   4.59999999999999999991               759   17997.5914999999999999         20569.5283999999999995      
   4.60670000000000000014               760   18049.2218000000000000         20625.4602000000000004      
   4.61330000000000000010               761   18100.9248999999999992         20681.4666999999999994      
   4.61999999999999999990               762   18152.7006999999999994         20737.5480000000000000      
   4.62670000000000000012               763   18204.5492000000000008         20793.7041000000000004      
   4.63330000000000000009               764   18256.4704999999999995         20849.9349000000000007      
   4.63999999999999999988               765   18308.4646000000000008         20906.2405000000000008      
   4.64670000000000000010               766   18360.5312999999999999         20962.6209000000000007      
   4.65330000000000000007               767   18412.6707999999999998         21019.0760000000000005      
   4.65999999999999999986               768   18464.8831000000000007         21075.6058000000000003      
   4.66670000000000000009               769   18517.1681000000000008         21132.2103999999999999      
   4.67330000000000000005               770   18569.5258000000000003         21188.8896999999999995      
   4.67999999999999999984               771   18621.9562000000000008         21245.6438000000000006      
   4.68670000000000000007               772   18674.4594000000000005         21302.4726999999999997      
   4.69330000000000000003               773   18727.0352999999999994         21359.3762000000000008      
   4.69999999999999999983               774   18779.6839999999999993         21416.3544999999999998      
   4.70670000000000000005               775   18832.4053000000000004         21473.4075000000000006      
   4.71330000000000000002               776   18885.1994000000000007         21530.5352999999999994      
   4.71999999999999999981               777   18938.0663000000000000         21587.7378000000000000      
   4.72670000000000000004               778   18991.0058000000000007         21645.0149000000000008      
   4.73330000000000000000               779   19044.0181000000000004         21702.3668999999999993      
   4.73999999999999999979               780   19097.1030999999999995         21759.7934999999999999      
   4.74670000000000000002               781   19150.2608999999999995         21817.2948000000000004      
   4.75329999999999999998               782   19203.4913000000000007         21874.8709000000000007      
   4.76000000000000000021               783   19256.7944999999999993         21932.5216999999999992      
   4.76670000000000000000               784   19310.1704000000000008         21990.2470999999999997      
   4.77329999999999999996               785   19363.6189999999999998         22048.0472999999999999      
   4.78000000000000000019               786   19417.1402999999999999         22105.9222000000000001      
   4.78669999999999999998               787   19470.7344000000000008         22163.8717000000000006      
   4.79329999999999999995               788   19524.4011999999999993         22221.8959999999999990      
   4.80000000000000000017               789   19578.1405999999999992         22279.9949999999999974      
   4.80669999999999999997               790   19631.9527999999999999         22338.1685999999999996      
   4.81329999999999999993               791   19685.8376999999999999         22396.4169000000000018      
   4.82000000000000000016               792   19739.7954000000000008         22454.7400000000000020      
   4.82669999999999999995               793   19793.8256999999999994         22513.1376000000000008      
   4.83329999999999999991               794   19847.9288000000000007         22571.6099999999999994      
   4.84000000000000000014               795   19902.1044999999999998         22630.1570999999999998      
   4.84669999999999999993               796   19956.3529999999999998         22688.7787999999999986      
   4.85329999999999999990               797   20010.6742000000000008         22747.4751999999999992      
   4.86000000000000000012               798   20065.0679999999999996         22806.2462000000000000      
