# EOS from Jan-Erik Christian with effective mass m055 (m^*/m=0.55)
# The crust is from the BPS EOS
#	n_b [1/fm^3]			placeholder number        energy density [MeV/fm^3]    p [MeV/fm^3]
   2.14000000000000000010               390   5182.01820000000000022         6240.57200000000000006      
   2.14670000000000000010               391   5214.30100000000000016         6276.20659999999999989      
   2.15330000000000000007               392   5246.68100000000000005         6311.94160000000000066      
   2.16000000000000000008               393   5279.15810000000000013         6347.77700000000000014      
   2.16670000000000000009               394   5311.73229999999999995         6383.71280000000000010      
   2.17330000000000000005               395   5344.40359999999999996         6419.74889999999999990      
   2.18000000000000000006               396   5377.17200000000000015         6455.88549999999999995      
   2.18670000000000000007               397   5410.03750000000000009         6492.12240000000000029      
   2.19330000000000000003               398   5443.00010000000000021         6528.45960000000000001      
   2.20000000000000000004               399   5476.05980000000000008         6564.89720000000000022      
   2.20670000000000000005               400   5509.21660000000000013         6601.43509999999999982      
   2.21330000000000000002               401   5542.47040000000000015         6638.07330000000000014      
   2.22000000000000000003               402   5575.82140000000000013         6674.81190000000000007      
   2.22670000000000000004               403   5609.26940000000000008         6711.65070000000000006      
   2.23330000000000000000               404   5642.81440000000000001         6748.58979999999999944      
   2.24000000000000000001               405   5676.45660000000000034         6785.62919999999999998      
   2.24670000000000000002               406   5710.19580000000000020         6822.76889999999999992      
   2.25329999999999999998               407   5744.03209999999999980         6860.00890000000000013      
   2.25999999999999999999               408   5777.96539999999999981         6897.34900000000000020      
   2.26670000000000000000               409   5811.99580000000000002         6934.78949999999999987      
   2.27329999999999999996               410   5846.12320000000000020         6972.33010000000000028      
   2.27999999999999999997               411   5880.34759999999999991         7009.97100000000000009      
   2.28669999999999999998               412   5914.66909999999999981         7047.71209999999999996      
   2.29329999999999999995               413   5949.08769999999999989         7085.55339999999999989      
   2.29999999999999999996               414   5983.60320000000000018         7123.49489999999999990      
   2.30669999999999999997               415   6018.21580000000000021         7161.53659999999999997      
   2.31329999999999999993               416   6052.92539999999999978         7199.67839999999999989      
   2.31999999999999999994               417   6087.73209999999999953         7237.92050000000000010      
   2.32669999999999999995               418   6122.63569999999999993         7276.26259999999999994      
   2.33329999999999999991               419   6157.63640000000000052         7314.70500000000000007      
   2.33999999999999999992               420   6192.73399999999999999         7353.24739999999999984      
   2.34669999999999999993               421   6227.92869999999999964         7391.89009999999999989      
   2.35329999999999999990               422   6263.22040000000000015         7430.63280000000000003      
   2.35999999999999999990               423   6298.60899999999999999         7469.47560000000000002      
   2.36669999999999999991               424   6334.09470000000000001         7508.41860000000000008      
   2.37330000000000000009               425   6369.67729999999999979         7547.46159999999999979      
   2.38000000000000000010               426   6405.35700000000000021         7586.60469999999999979      
   2.38669999999999999990               427   6441.13359999999999994         7625.84790000000000054      
   2.39330000000000000008               428   6477.00719999999999965         7665.19119999999999937      
   2.40000000000000000009               429   6512.97779999999999978         7704.63459999999999983      
   2.40670000000000000010               430   6549.04530000000000012         7744.17799999999999994      
   2.41330000000000000006               431   6585.20979999999999999         7783.82140000000000013      
   2.42000000000000000007               432   6621.47129999999999983         7823.56490000000000018      
   2.42670000000000000008               433   6657.82980000000000009         7863.40839999999999987      
   2.43330000000000000004               434   6694.28520000000000012         7903.35190000000000010      
   2.44000000000000000005               435   6730.83749999999999991         7943.39539999999999997      
   2.44670000000000000006               436   6767.48680000000000057         7983.53900000000000059      
   2.45330000000000000003               437   6804.23309999999999986         8023.78250000000000020      
   2.46000000000000000003               438   6841.07629999999999981         8064.12599999999999989      
   2.46670000000000000004               439   6878.01639999999999997         8104.56949999999999967      
   2.47330000000000000001               440   6915.05350000000000010         8145.11289999999999978      
   2.48000000000000000002               441   6952.18750000000000000         8185.75640000000000018      
   2.48670000000000000003               442   6989.41849999999999987         8226.49969999999999981      
   2.49329999999999999999               443   7026.74630000000000063         8267.34299999999999997      
   2.50000000000000000000               444   7064.17110000000000003         8308.28629999999999978      
   2.50670000000000000001               445   7101.69289999999999985         8349.32950000000000035      
   2.51329999999999999997               446   7139.31150000000000011         8390.47259999999999991      
   2.51999999999999999998               447   7177.02709999999999990         8431.71560000000000024      
   2.52669999999999999999               448   7214.83950000000000014         8473.05850000000000044      
   2.53329999999999999996               449   7252.74889999999999990         8514.50129999999999963      
   2.53999999999999999997               450   7290.75519999999999987         8556.04410000000000025      
   2.54669999999999999997               451   7328.85840000000000005         8597.68660000000000032      
   2.55329999999999999994               452   7367.05850000000000000         8639.42910000000000004      
   2.55999999999999999995               453   7405.35550000000000015         8681.27139999999999986      
   2.56669999999999999996               454   7443.74929999999999986         8723.21359999999999957      
   2.57329999999999999992               455   7482.24010000000000042         8765.25560000000000027      
   2.57999999999999999993               456   7520.82779999999999987         8807.39749999999999996      
   2.58669999999999999994               457   7559.51230000000000020         8849.63919999999999977      
   2.59329999999999999990               458   7598.29369999999999985         8891.98080000000000034      
   2.59999999999999999991               459   7637.17200000000000015         8934.42210000000000036      
   2.60669999999999999992               460   7676.14720000000000022         8976.96330000000000027      
   2.61330000000000000010               461   7715.21930000000000005         9019.60430000000000028      
   2.61999999999999999990               462   7754.38819999999999988         9062.34510000000000041      
   2.62669999999999999991               463   7793.65399999999999991         9105.18559999999999999      
   2.63330000000000000009               464   7833.01659999999999995         9148.12600000000000033      
   2.64000000000000000010               465   7872.47620000000000040         9191.16610000000000014      
   2.64670000000000000010               466   7912.03250000000000020         9234.30600000000000005      
   2.65330000000000000007               467   7951.68579999999999997         9277.54560000000000031      
   2.66000000000000000008               468   7991.43579999999999997         9320.88499999999999979      
   2.66670000000000000009               469   8031.28279999999999994         9364.32420000000000027      
   2.67330000000000000005               470   8071.22650000000000015         9407.86310000000000020      
   2.68000000000000000006               471   8111.26719999999999988         9451.50169999999999959      
   2.68670000000000000007               472   8151.40460000000000029         9495.24000000000000021      
   2.69330000000000000003               473   8191.63890000000000002         9539.07810000000000006      
   2.70000000000000000004               474   8231.97010000000000041         9583.01579999999999959      
   2.70670000000000000005               475   8272.39799999999999969         9627.05330000000000013      
   2.71330000000000000002               476   8312.92279999999999962         9671.19050000000000011      
   2.72000000000000000003               477   8353.54450000000000021         9715.42729999999999979      
   2.72670000000000000004               478   8394.26290000000000013         9759.76389999999999958      
   2.73330000000000000000               479   8435.07819999999999983         9804.20009999999999994      
   2.74000000000000000001               480   8475.99030000000000040         9848.73590000000000000      
   2.74670000000000000002               481   8516.99920000000000009         9893.37150000000000016      
   2.75329999999999999998               482   8558.10489999999999977         9938.10670000000000002      
   2.75999999999999999999               483   8599.30750000000000011         9982.94149999999999956      
   2.76670000000000000000               484   8640.60679999999999978         10027.8760000000000003      
   2.77329999999999999996               485   8682.00300000000000011         10072.9100999999999999      
   2.77999999999999999997               486   8723.49589999999999979         10118.0438000000000001      
   2.78669999999999999998               487   8765.08570000000000011         10163.2771999999999997      
   2.79329999999999999995               488   8806.77219999999999978         10208.6101999999999999      
   2.79999999999999999996               489   8848.55560000000000009         10254.0427000000000000      
   2.80669999999999999997               490   8890.43569999999999975         10299.5749000000000004      
   2.81329999999999999993               491   8932.41270000000000007         10345.2066999999999997      
   2.81999999999999999994               492   8974.48639999999999972         10390.9379999999999997      
   2.82669999999999999995               493   9016.65690000000000026         10436.7690000000000001      
   2.83329999999999999991               494   9058.92419999999999991         10482.6994999999999996      
   2.83999999999999999992               495   9101.28819999999999979         10528.7295999999999996      
   2.84669999999999999993               496   9143.74910000000000032         10574.8592000000000004      
   2.85329999999999999990               497   9186.30670000000000019         10621.0884000000000000      
   2.85999999999999999990               498   9228.96110000000000007         10667.4170999999999996      
   2.86669999999999999991               499   9271.71229999999999993         10713.8453999999999997      
   2.87330000000000000009               500   9314.56020000000000003         10760.3731999999999998      
   2.88000000000000000010               501   9357.50490000000000013         10807.0004999999999997      
   2.88669999999999999990               502   9400.54640000000000022         10853.7274000000000003      
   2.89330000000000000008               503   9443.68459999999999965         10900.5537999999999998      
   2.90000000000000000009               504   9486.91959999999999997         10947.4795999999999996      
   2.90670000000000000010               505   9530.25129999999999963         10994.5049999999999999      
   2.91330000000000000006               506   9573.67980000000000018         11041.6299000000000010      
   2.92000000000000000007               507   9617.20500000000000007         11088.8541999999999987      
   2.92670000000000000008               508   9660.82699999999999996         11136.1780999999999997      
   2.93330000000000000004               509   9704.54579999999999984         11183.6013999999999990      
   2.94000000000000000005               510   9748.36120000000000019         11231.1242000000000001      
   2.94670000000000000006               511   9792.27350000000000030         11278.7465000000000002      
   2.95330000000000000003               512   9836.28239999999999998         11326.4682000000000004      
   2.96000000000000000003               513   9880.38809999999999967         11374.2893999999999997      
   2.96670000000000000004               514   9924.59060000000000024         11422.2100000000000000      
   2.97330000000000000001               515   9968.88970000000000038         11470.2299999999999995      
   2.98000000000000000002               516   10013.2855999999999996         11518.3494999999999999      
   2.98670000000000000003               517   10057.7782000000000000         11566.5685000000000011      
   2.99329999999999999999               518   10102.3676000000000004         11614.8868000000000000      
   3.00000000000000000000               519   10147.0537000000000001         11663.3045999999999998      
   3.00670000000000000001               520   10191.8364000000000003         11711.8216999999999999      
   3.01329999999999999997               521   10236.7160000000000002         11760.4382999999999999      
   3.01999999999999999998               522   10281.6921999999999997         11809.1543000000000001      
   3.02669999999999999999               523   10326.7651000000000003         11857.9695999999999998      
   3.03329999999999999996               524   10371.9348000000000001         11906.8844000000000003      
   3.03999999999999999997               525   10417.2011000000000003         11955.8985000000000003      
   3.04669999999999999997               526   10462.5641999999999996         12005.0119999999999987      
   3.05329999999999999994               527   10508.0240000000000000         12054.2248999999999999      
   3.05999999999999999995               528   10553.5804999999999998         12103.5370999999999997      
   3.06669999999999999996               529   10599.2336000000000000         12152.9486999999999988      
   3.07329999999999999992               530   10644.9835000000000003         12202.4596000000000000      
   3.07999999999999999993               531   10690.8300999999999998         12252.0699000000000005      
   3.08669999999999999994               532   10736.7733999999999996         12301.7794999999999996      
   3.09329999999999999990               533   10782.8132999999999999         12351.5885000000000007      
   3.09999999999999999991               534   10828.9500000000000002         12401.4967999999999995      
   3.10669999999999999992               535   10875.1833000000000009         12451.5044000000000004      
   3.11330000000000000010               536   10921.5133000000000001         12501.6113000000000000      
   3.11999999999999999990               537   10967.9401000000000010         12551.8175999999999997      
   3.12669999999999999991               538   11014.4634000000000000         12602.1231000000000009      
   3.13330000000000000009               539   11061.0834999999999999         12652.5280000000000005      
   3.14000000000000000010               540   11107.8003000000000009         12703.0320999999999998      
   3.14670000000000000010               541   11154.6136999999999997         12753.6355000000000004      
   3.15330000000000000007               542   11201.5237999999999987         12804.3381999999999996      
   3.16000000000000000008               543   11248.5305999999999997         12855.1401999999999992      
   3.16670000000000000009               544   11295.6340000000000003         12906.0415000000000001      
   3.17330000000000000005               545   11342.8341000000000012         12957.0419999999999998      
   3.18000000000000000006               546   11390.1308999999999996         13008.1417999999999990      
   3.18670000000000000007               547   11437.5243000000000002         13059.3407999999999998      
   3.19330000000000000003               548   11485.0144000000000002         13110.6391000000000009      
   3.20000000000000000004               549   11532.6012000000000013         13162.0366999999999997      
   3.20670000000000000005               550   11580.2846000000000002         13213.5335000000000001      
   3.21330000000000000002               551   11628.0646000000000004         13265.1295000000000011      
   3.22000000000000000003               552   11675.9413999999999998         13316.8247000000000000      
   3.22670000000000000004               553   11723.9146999999999998         13368.6192000000000002      
   3.23330000000000000000               554   11771.9847999999999999         13420.5129000000000001      
   3.24000000000000000001               555   11820.1513999999999998         13472.5058000000000007      
   3.24670000000000000002               556   11868.4146999999999998         13524.5979000000000001      
   3.25329999999999999998               557   11916.7747000000000011         13576.7892000000000001      
   3.25999999999999999999               558   11965.2313000000000001         13629.0796999999999999      
   3.26670000000000000000               559   12013.7845000000000004         13681.4694000000000011      
   3.27329999999999999996               560   12062.4344000000000001         13733.9583000000000004      
   3.27999999999999999997               561   12111.1809000000000003         13786.5463999999999993      
   3.28669999999999999998               562   12160.0240999999999998         13839.2336000000000000      
   3.29329999999999999995               563   12208.9638000000000000         13892.0199999999999996      
   3.29999999999999999996               564   12258.0002000000000013         13944.9055999999999997      
   3.30669999999999999997               565   12307.1333000000000002         13997.8902999999999990      
   3.31329999999999999993               566   12356.3628999999999998         14050.9741999999999997      
   3.31999999999999999994               567   12405.6891999999999987         14104.1573000000000002      
   3.32669999999999999995               568   12455.1120999999999999         14157.4394999999999998      
   3.33329999999999999991               569   12504.6317000000000004         14210.8208000000000002      
   3.33999999999999999992               570   12554.2477999999999989         14264.3013000000000003      
   3.34669999999999999993               571   12603.9605999999999995         14317.8808999999999996      
   3.35329999999999999990               572   12653.7699999999999996         14371.5595999999999997      
   3.35999999999999999990               573   12703.6759000000000004         14425.3375000000000012      
   3.36669999999999999991               574   12753.6784999999999988         14479.2144000000000004      
   3.37330000000000000009               575   12803.7778000000000000         14533.1905000000000001      
   3.38000000000000000010               576   12853.9735999999999994         14587.2657000000000007      
   3.38669999999999999990               577   12904.2660000000000000         14641.4400000000000004      
   3.39330000000000000008               578   12954.6550000000000002         14695.7133000000000003      
   3.40000000000000000009               579   13005.1406999999999998         14750.0857999999999999      
   3.40670000000000000010               580   13055.7229000000000001         14804.5573999999999995      
   3.41330000000000000006               581   13106.4017000000000008         14859.1280000000000001      
   3.42000000000000000007               582   13157.1772000000000009         14913.7976999999999990      
   3.42670000000000000008               583   13208.0491999999999999         14968.5664999999999996      
   3.43330000000000000004               584   13259.0178000000000003         15023.4344000000000001      
   3.44000000000000000005               585   13310.0830000000000002         15078.4013000000000000      
   3.44670000000000000006               586   13361.2447999999999997         15133.4672000000000001      
   3.45330000000000000003               587   13412.5031999999999996         15188.6323000000000008      
   3.46000000000000000003               588   13463.8582000000000001         15243.8963000000000001      
   3.46670000000000000004               589   13515.3098000000000010         15299.2593999999999994      
   3.47330000000000000001               590   13566.8578999999999990         15354.7215999999999996      
   3.48000000000000000002               591   13618.5026000000000002         15410.2827999999999991      
   3.48670000000000000003               592   13670.2439000000000000         15465.9429999999999996      
   3.49329999999999999999               593   13722.0818000000000003         15521.7022000000000004      
   3.50000000000000000000               594   13774.0163000000000002         15577.5605000000000002      
   3.50670000000000000001               595   13826.0472999999999999         15633.5178000000000011      
   3.51329999999999999997               596   13878.1749000000000009         15689.5740999999999996      
   3.51999999999999999998               597   13930.3990999999999998         15745.7293000000000003      
   3.52669999999999999999               598   13982.7198000000000002         15801.9835999999999991      
   3.53329999999999999996               599   14035.1372000000000000         15858.3369000000000000      
   3.53999999999999999997               600   14087.6509999999999998         15914.7892000000000001      
   3.54669999999999999997               601   14140.2614999999999998         15971.3403999999999998      
   3.55329999999999999994               602   14192.9684999999999997         16027.9907000000000004      
   3.55999999999999999995               603   14245.7720000000000011         16084.7398999999999987      
   3.56669999999999999996               604   14298.6722000000000001         16141.5880999999999998      
   3.57329999999999999992               605   14351.6688999999999998         16198.5353000000000003      
   3.57999999999999999993               606   14404.7621000000000002         16255.5814000000000004      
   3.58669999999999999994               607   14457.9519000000000002         16312.7264999999999997      
   3.59329999999999999990               608   14511.2382000000000009         16369.9705000000000004      
   3.59999999999999999991               609   14564.6211000000000002         16427.3134999999999994      
   3.60669999999999999992               610   14618.1006000000000000         16484.7554999999999996      
   3.61330000000000000010               611   14671.6765999999999996         16542.2964000000000002      
   3.61999999999999999990               612   14725.3491000000000000         16599.9361999999999995      
   3.62669999999999999991               613   14779.1181999999999999         16657.6748999999999992      
   3.63330000000000000009               614   14832.9839000000000002         16715.5126000000000008      
   3.64000000000000000010               615   14886.9459999999999997         16773.4491999999999994      
   3.64670000000000000010               616   14941.0046999999999997         16831.4847999999999999      
   3.65330000000000000007               617   14995.1600000000000001         16889.6191999999999993      
   3.66000000000000000008               618   15049.4118000000000004         16947.8526000000000007      
   3.66670000000000000009               619   15103.7601000000000004         17006.1849000000000007      
   3.67330000000000000005               620   15158.2050000000000010         17064.6159999999999997      
   3.68000000000000000006               621   15212.7464000000000013         17123.1461000000000006      
   3.68670000000000000007               622   15267.3842999999999996         17181.7751000000000001      
   3.69330000000000000003               623   15322.1186999999999996         17240.5029000000000003      
   3.70000000000000000004               624   15376.9497000000000000         17299.3297000000000008      
   3.70670000000000000005               625   15431.8772000000000002         17358.2553000000000001      
   3.71330000000000000002               626   15486.9012000000000002         17417.2797999999999998      
   3.72000000000000000003               627   15542.0217999999999998         17476.4031000000000002      
   3.72670000000000000004               628   15597.2389000000000001         17535.6254000000000008      
   3.73330000000000000000               629   15652.5525000000000002         17594.9465000000000003      
   3.74000000000000000001               630   15707.9626000000000001         17654.3664000000000005      
   3.74670000000000000002               631   15763.4691999999999998         17713.8853000000000009      
   3.75329999999999999998               632   15819.0724000000000000         17773.5029000000000003      
   3.75999999999999999999               633   15874.7720000000000002         17833.2194000000000003      
   3.76670000000000000000               634   15930.5682000000000000         17893.0348000000000006      
   3.77329999999999999996               635   15986.4608999999999996         17952.9489999999999998      
   3.77999999999999999997               636   16042.4500999999999999         18012.9620999999999995      
   3.78669999999999999998               637   16098.5358000000000009         18073.0739000000000001      
   3.79329999999999999995               638   16154.7180000000000000         18133.2845999999999993      
   3.79999999999999999996               639   16210.9966999999999997         18193.5940999999999992      
   3.80669999999999999997               640   16267.3719000000000001         18254.0024999999999995      
   3.81329999999999999993               641   16323.8436000000000003         18314.5096000000000007      
   3.82000000000000000016               642   16380.4118000000000004         18375.1156000000000006      
   3.82669999999999999995               643   16437.0765999999999991         18435.8203999999999994      
   3.83329999999999999991               644   16493.8377999999999997         18496.6240000000000006      
   3.83999999999999999971               645   16550.6954999999999991         18557.5263000000000009      
   3.84670000000000000015               646   16607.6496999999999993         18618.5274999999999999      
   3.85330000000000000011               647   16664.7004000000000001         18679.6274999999999995      
   3.85999999999999999990               648   16721.8475999999999999         18740.8262000000000000      
   3.86669999999999999970               649   16779.0913000000000004         18802.1236999999999995      
   3.87330000000000000009               650   16836.4314000000000000         18863.5200999999999993      
   3.87999999999999999989               651   16893.8681000000000001         18925.0151000000000003      
   3.88669999999999999990               652   16951.4011999999999993         18986.6090000000000000      
   3.89330000000000000008               653   17009.0309000000000008         19048.3016000000000005      
   3.90000000000000000009               654   17066.7569999999999997         19110.0930000000000000      
   3.90669999999999999988               655   17124.5795999999999992         19171.9832000000000001      
   3.91330000000000000028               656   17182.4986999999999995         19233.9720999999999993      
   3.92000000000000000007               657   17240.5142000000000007         19296.0596999999999994      
   3.92670000000000000008               658   17298.6263000000000005         19358.2461000000000002      
   3.93329999999999999983               659   17356.8347999999999995         19420.5312999999999999      
   3.94000000000000000027               660   17415.1397999999999993         19482.9152000000000005      
   3.94670000000000000006               661   17473.5411999999999999         19545.3978000000000002      
   3.95330000000000000003               662   17532.0391999999999992         19607.9791000000000007      
   3.95999999999999999982               663   17590.6335999999999995         19670.6592000000000002      
   3.96670000000000000004               664   17649.3245000000000005         19733.4380000000000006      
   3.97330000000000000001               665   17708.1118000000000006         19796.3155999999999999      
   3.98000000000000000002               666   17766.9955999999999996         19859.2918000000000003      
   3.98670000000000000024               667   17825.9758999999999993         19922.3667999999999996      
   3.99330000000000000021               668   17885.0526000000000000         19985.5404999999999998      
   4.00000000000000000000               669   17944.2257999999999996         20048.8127999999999993      
   4.00669999999999999979               670   18003.4954999999999998         20112.1838999999999995      
   4.01330000000000000019               671   18062.8615999999999993         20175.6537000000000006      
   4.01999999999999999998               672   18122.3241999999999994         20239.2222000000000008      
   4.02670000000000000021               673   18181.8833000000000002         20302.8894000000000002      
   4.03330000000000000017               674   18241.5388000000000002         20366.6552000000000007      
   4.03999999999999999997               675   18301.2906999999999993         20430.5197000000000003      
   4.04670000000000000019               676   18361.1390999999999991         20494.4830000000000005      
   4.05330000000000000016               677   18421.0839999999999996         20558.5449000000000002      
   4.05999999999999999995               678   18481.1252999999999993         20622.7053999999999991      
   4.06670000000000000017               679   18541.2630999999999997         20686.9647000000000006      
   4.07330000000000000014               680   18601.4972999999999992         20751.3225999999999996      
   4.07999999999999999993               681   18661.8279999999999994         20815.7790999999999997      
   4.08670000000000000016               682   18722.2551000000000005         20880.3343000000000007      
   4.09330000000000000012               683   18782.7786000000000008         20944.9882000000000009      
   4.09999999999999999991               684   18843.3986000000000001         21009.7407000000000004      
   4.10670000000000000014               685   18904.1151000000000000         21074.5919000000000008      
   4.11330000000000000010               686   18964.9278999999999993         21139.5417000000000005      
   4.11999999999999999990               687   19025.8371999999999993         21204.5901999999999994      
   4.12670000000000000012               688   19086.8430000000000000         21269.7372999999999994      
   4.13330000000000000009               689   19147.9451999999999998         21334.9830000000000005      
   4.13999999999999999988               690   19209.1438000000000006         21400.3274000000000008      
   4.14670000000000000010               691   19270.4389000000000003         21465.7704000000000004      
   4.15330000000000000007               692   19331.8303999999999991         21531.3119999999999994      
   4.15999999999999999986               693   19393.3183000000000007         21596.9521999999999995      
   4.16670000000000000009               694   19454.9026999999999994         21662.6911000000000005      
   4.17330000000000000005               695   19516.5835000000000008         21728.5284999999999993      
   4.17999999999999999984               696   19578.3606999999999996         21794.4646000000000008      
   4.18670000000000000007               697   19640.2342999999999993         21860.4992000000000001      
   4.19330000000000000003               698   19702.2043999999999997         21926.6325000000000003      
   4.19999999999999999983               699   19764.2708999999999993         21992.8644000000000016      
   4.20670000000000000005               700   19826.4337999999999997         22059.1948000000000008      
   4.21330000000000000002               701   19888.6931999999999992         22125.6239000000000008      
   4.21999999999999999981               702   19951.0488999999999997         22192.1515000000000004      
   4.22670000000000000004               703   20013.5010999999999992         22258.7777999999999992      
   4.23330000000000000000               704   20076.0496999999999996         22325.5025999999999975      
   4.23999999999999999979               705   20138.6948000000000008         22392.3260000000000005      
   4.24670000000000000002               706   20201.4361999999999995         22459.2478999999999996      
   4.25329999999999999998               707   20264.2739999999999991         22526.2685000000000013      
   4.26000000000000000021               708   20327.2082999999999995         22593.3876000000000008      
   4.26670000000000000000               709   20390.2390000000000008         22660.6052000000000000      
   4.27329999999999999996               710   20453.3660999999999994         22727.9214000000000002      
   4.28000000000000000019               711   20516.5896000000000008         22795.3361999999999998      
   4.28669999999999999998               712   20579.9094999999999995         22862.8496000000000024      
   4.29329999999999999995               713   20643.3257999999999992         22930.4614999999999991      
   4.30000000000000000017               714   20706.8384999999999998         22998.1718999999999991      
   4.30669999999999999997               715   20770.4476999999999993         23065.9809000000000019      
   4.31329999999999999993               716   20834.1532000000000000         23133.8884000000000007      
   4.32000000000000000016               717   20897.9550999999999998         23201.8943999999999992      
   4.32669999999999999995               718   20961.8535000000000004         23269.9990000000000006      
   4.33329999999999999991               719   21025.8482000000000003         23338.2020999999999997      
   4.34000000000000000014               720   21089.9393999999999991         23406.5038000000000000      
   4.34669999999999999993               721   21154.1268999999999991         23474.9039999999999981      
   4.35329999999999999990               722   21218.4108000000000001         23543.4026999999999994      
   4.36000000000000000012               723   21282.7911999999999999         23611.9999000000000002      
   4.36669999999999999991               724   21347.2678999999999991         23680.6956000000000024      
   4.37329999999999999988               725   21411.8409999999999993         23749.4898000000000025      
   4.38000000000000000010               726   21476.5105000000000004         23818.3826000000000001      
   4.38669999999999999990               727   21541.2764000000000006         23887.3737999999999992      
   4.39329999999999999986               728   21606.1387000000000000         23956.4635999999999996      
   4.40000000000000000009               729   21671.0974000000000004         24025.6517999999999997      
   4.40669999999999999988               730   21736.1524999999999999         24094.9385999999999974      
   4.41329999999999999984               731   21801.3040000000000003         24164.3238000000000003      
   4.42000000000000000007               732   21866.5518000000000001         24233.8074999999999992      
   4.42669999999999999986               733   21931.8961000000000006         24303.3897999999999993      
   4.43329999999999999983               734   21997.3367000000000004         24373.0704999999999973      
   4.44000000000000000005               735   22062.8736999999999977         24442.8496000000000006      
   4.44669999999999999984               736   22128.5070999999999994         24512.7272999999999978      
   4.45329999999999999981               737   22194.2368000000000006         24582.7034000000000002      
   4.46000000000000000003               738   22260.0630000000000006         24652.7780000000000005      
   4.46669999999999999983               739   22325.9855000000000000         24722.9511000000000003      
   4.47329999999999999979               740   22392.0044000000000004         24793.2225000000000001      
   4.48000000000000000002               741   22458.1196999999999999         24863.5925999999999991      
   4.48669999999999999981               742   22524.3312999999999988         24934.0609999999999999      
   4.49330000000000000021               743   22590.6393000000000004         25004.6279000000000003      
   4.50000000000000000000               744   22657.0436999999999994         25075.2932000000000006      
   4.50669999999999999979               745   22723.5444999999999993         25146.0571000000000002      
   4.51330000000000000019               746   22790.1416000000000022         25216.9192999999999980      
   4.51999999999999999998               747   22856.8351000000000006         25287.8800000000000008      
   4.52670000000000000021               748   22923.6250000000000000         25358.9391000000000016      
   4.53330000000000000017               749   22990.5113000000000003         25430.0967000000000002      
   4.53999999999999999997               750   23057.4939000000000000         25501.3527000000000022      
   4.54670000000000000019               751   23124.5729000000000006         25572.7071000000000023      
   4.55330000000000000016               752   23191.7482000000000006         25644.1600000000000001      
   4.55999999999999999995               753   23259.0198999999999998         25715.7111999999999998      
   4.56670000000000000017               754   23326.3879999999999999         25787.3609000000000009      
   4.57330000000000000014               755   23393.8523999999999994         25859.1090000000000000      
   4.57999999999999999993               756   23461.4131999999999998         25930.9554999999999989      
   4.58670000000000000016               757   23529.0702999999999996         26002.9004999999999992      
   4.59330000000000000012               758   23596.8238000000000003         26074.9437999999999995      
   4.59999999999999999991               759   23664.6737000000000002         26147.0855999999999995      
   4.60670000000000000014               760   23732.6198999999999995         26219.3256999999999994      
   4.61330000000000000010               761   23800.6625000000000014         26291.6642999999999990      
   4.61999999999999999990               762   23868.8013999999999992         26364.1012000000000004      
   4.62670000000000000012               763   23937.0366999999999997         26436.6365999999999996      
   4.63330000000000000009               764   24005.3682999999999979         26509.2703000000000007      
   4.63999999999999999988               765   24073.7962999999999987         26582.0024999999999995      
   4.64670000000000000010               766   24142.3206000000000024         26654.8330000000000020      
   4.65330000000000000007               767   24210.9413000000000000         26727.7619000000000007      
   4.65999999999999999986               768   24279.6583000000000006         26800.7890999999999995      
   4.66670000000000000009               769   24348.4717000000000002         26873.9147999999999996      
   4.67330000000000000005               770   24417.3813999999999993         26947.1387999999999998      
   4.67999999999999999984               771   24486.3875000000000011         27020.4611999999999981      
   4.68670000000000000007               772   24555.4899000000000004         27093.8819999999999997      
   4.69330000000000000003               773   24624.6887000000000008         27167.4010999999999996      
   4.69999999999999999983               774   24693.9838000000000005         27241.0186000000000011      
   4.70670000000000000005               775   24763.3751999999999995         27314.7345000000000006      
   4.71330000000000000002               776   24832.8629999999999978         27388.5487000000000002      
   4.71999999999999999981               777   24902.4471000000000007         27462.4611999999999998      
   4.72670000000000000004               778   24972.1274999999999995         27536.4720999999999993      
   4.73330000000000000000               779   25041.9042999999999992         27610.5814000000000004      
   4.73999999999999999979               780   25111.7774000000000001         27684.7889999999999997      
   4.74670000000000000002               781   25181.7469000000000001         27759.0949000000000009      
   4.75329999999999999998               782   25251.8126999999999978         27833.4992000000000001      
   4.76000000000000000021               783   25321.9748000000000001         27908.0017999999999994      
   4.76670000000000000000               784   25392.2333000000000016         27982.6027999999999984      
   4.77329999999999999996               785   25462.5881000000000007         28057.3020999999999976      
   4.78000000000000000019               786   25533.0391999999999992         28132.0997000000000003      
   4.78669999999999999998               787   25603.5866000000000007         28206.9955999999999996      
   4.79329999999999999995               788   25674.2303999999999995         28281.9899000000000004      
   4.80000000000000000017               789   25744.9704999999999995         28357.0825000000000014      
   4.80669999999999999997               790   25815.8069000000000006         28432.2734000000000023      
   4.81329999999999999993               791   25886.7396000000000011         28507.5625999999999998      
   4.82000000000000000016               792   25957.7687000000000008         28582.9501000000000008      
   4.82669999999999999995               793   26028.8940999999999981         28658.4359000000000002      
   4.83329999999999999991               794   26100.1158000000000001         28734.0200999999999993      
   4.84000000000000000014               795   26171.4339000000000013         28809.7025000000000006      
   4.84669999999999999993               796   26242.8482000000000003         28885.4832000000000001      
   4.85329999999999999990               797   26314.3589000000000020         28961.3622999999999994      
