# EOS from Jan-Erik Christian with effective mass m070 (m^*/m=0.70)
# The crust is from the BPS EOS
#	n_b [1/fm^3]			placeholder number        energy density [MeV/fm^3]    p [MeV/fm^3]
   2.14670000000000000010               391   3290.86549999999999994         4510.13129999999999997      
   2.15330000000000000007               392   3311.69500000000000006         4534.39029999999999987      
   2.16000000000000000008               393   3332.58620000000000028         4558.71390000000000020      
   2.16670000000000000009               394   3353.53909999999999991         4583.10210000000000008      
   2.17330000000000000005               395   3374.55379999999999985         4607.55480000000000018      
   2.18000000000000000006               396   3395.63010000000000010         4632.07200000000000006      
   2.18670000000000000007               397   3416.76819999999999999         4656.65390000000000015      
   2.19330000000000000003               398   3437.96799999999999997         4681.30019999999999980      
   2.20000000000000000004               399   3459.22950000000000026         4706.01109999999999989      
   2.20670000000000000005               400   3480.55259999999999998         4730.78650000000000020      
   2.21330000000000000002               401   3501.93740000000000023         4755.62650000000000006      
   2.22000000000000000003               402   3523.38389999999999991         4780.53089999999999993      
   2.22670000000000000004               403   3544.89209999999999989         4805.49980000000000002      
   2.23330000000000000000               404   3566.46190000000000020         4830.53319999999999990      
   2.24000000000000000001               405   3588.09339999999999993         4855.63109999999999999      
   2.24670000000000000002               406   3609.78649999999999998         4880.79349999999999987      
   2.25329999999999999998               407   3631.54129999999999989         4906.02030000000000021      
   2.25999999999999999999               408   3653.35770000000000013         4931.31159999999999988      
   2.26670000000000000000               409   3675.23570000000000002         4956.66730000000000000      
   2.27329999999999999996               410   3697.17540000000000000         4982.08749999999999991      
   2.27999999999999999997               411   3719.17660000000000009         5007.57209999999999983      
   2.28669999999999999998               412   3741.23950000000000005         5033.12110000000000021      
   2.29329999999999999995               413   3763.36400000000000010         5058.73459999999999992      
   2.29999999999999999996               414   3785.55000000000000004         5084.41239999999999988      
   2.30669999999999999997               415   3807.79770000000000008         5110.15459999999999985      
   2.31329999999999999993               416   3830.10690000000000000         5135.96119999999999983      
   2.31999999999999999994               417   3852.47770000000000001         5161.83219999999999983      
   2.32669999999999999995               418   3874.91010000000000013         5187.76759999999999984      
   2.33329999999999999991               419   3897.40409999999999990         5213.76730000000000009      
   2.33999999999999999992               420   3919.95960000000000001         5239.83139999999999992      
   2.34669999999999999993               421   3942.57669999999999999         5265.95990000000000020      
   2.35329999999999999990               422   3965.25540000000000007         5292.15269999999999984      
   2.35999999999999999990               423   3987.99560000000000004         5318.40980000000000016      
   2.36669999999999999991               424   4010.79730000000000012         5344.73119999999999985      
   2.37330000000000000009               425   4033.66050000000000009         5371.11699999999999999      
   2.38000000000000000010               426   4056.58530000000000015         5397.56709999999999994      
   2.38669999999999999990               427   4079.57160000000000011         5424.08139999999999992      
   2.39330000000000000008               428   4102.61949999999999994         5450.66009999999999991      
   2.40000000000000000009               429   4125.72880000000000011         5477.30299999999999994      
   2.40670000000000000010               430   4148.89970000000000017         5504.01030000000000042      
   2.41330000000000000006               431   4172.13200000000000012         5530.78179999999999961      
   2.42000000000000000007               432   4195.42589999999999995         5557.61750000000000016      
   2.42670000000000000008               433   4218.78129999999999988         5584.51750000000000007      
   2.43330000000000000004               434   4242.19810000000000016         5611.48179999999999978      
   2.44000000000000000005               435   4265.67640000000000011         5638.51030000000000042      
   2.44670000000000000006               436   4289.21620000000000017         5665.60300000000000065      
   2.45330000000000000003               437   4312.81749999999999989         5692.75999999999999979      
   2.46000000000000000003               438   4336.48019999999999996         5719.98119999999999985      
   2.46670000000000000004               439   4360.20440000000000014         5747.26659999999999995      
   2.47330000000000000001               440   4383.99009999999999998         5774.61620000000000008      
   2.48000000000000000002               441   4407.83720000000000017         5802.02990000000000048      
   2.48670000000000000003               442   4431.74580000000000002         5829.50789999999999980      
   2.49329999999999999999               443   4455.71580000000000021         5857.05010000000000003      
   2.50000000000000000000               444   4479.74730000000000008         5884.65640000000000009      
   2.50670000000000000001               445   4503.84019999999999984         5912.32690000000000063      
   2.51329999999999999997               446   4527.99449999999999994         5940.06150000000000055      
   2.51999999999999999998               447   4552.21019999999999994         5967.86030000000000051      
   2.52669999999999999999               448   4576.48740000000000006         5995.72330000000000050      
   2.53329999999999999996               449   4600.82600000000000007         6023.65039999999999987      
   2.53999999999999999997               450   4625.22599999999999998         6051.64159999999999995      
   2.54669999999999999997               451   4649.68739999999999979         6079.69689999999999985      
   2.55329999999999999994               452   4674.21019999999999994         6107.81639999999999979      
   2.55999999999999999995               453   4698.79440000000000000         6135.99989999999999979      
   2.56669999999999999996               454   4723.43999999999999995         6164.24759999999999982      
   2.57329999999999999992               455   4748.14699999999999980         6192.55929999999999991      
   2.57999999999999999993               456   4772.91539999999999999         6220.93520000000000003      
   2.58669999999999999994               457   4797.74509999999999987         6249.37510000000000021      
   2.59329999999999999990               458   4822.63629999999999987         6277.87909999999999977      
   2.59999999999999999991               459   4847.58879999999999999         6306.44710000000000027      
   2.60669999999999999992               460   4872.60259999999999980         6335.07929999999999948      
   2.61330000000000000010               461   4897.67790000000000017         6363.77539999999999987      
   2.61999999999999999990               462   4922.81449999999999978         6392.53569999999999984      
   2.62669999999999999991               463   4948.01250000000000018         6421.35989999999999966      
   2.63330000000000000009               464   4973.27179999999999982         6450.24820000000000020      
   2.64000000000000000010               465   4998.59240000000000004         6479.20049999999999990      
   2.64670000000000000010               466   5023.97440000000000015         6508.21690000000000031      
   2.65330000000000000007               467   5049.41780000000000017         6537.29720000000000013      
   2.66000000000000000008               468   5074.92249999999999988         6566.44160000000000021      
   2.66670000000000000009               469   5100.48850000000000016         6595.64990000000000014      
   2.67330000000000000005               470   5126.11580000000000013         6624.92220000000000013      
   2.68000000000000000006               471   5151.80449999999999999         6654.25859999999999994      
   2.68670000000000000007               472   5177.55449999999999999         6683.65890000000000004      
   2.69330000000000000003               473   5203.36580000000000013         6713.12309999999999999      
   2.70000000000000000004               474   5229.23839999999999995         6742.65140000000000020      
   2.70670000000000000005               475   5255.17229999999999990         6772.24359999999999937      
   2.71330000000000000002               476   5281.16749999999999998         6801.89970000000000017      
   2.72000000000000000003               477   5307.22409999999999997         6831.61980000000000013      
   2.72670000000000000004               478   5333.34189999999999987         6861.40390000000000015      
   2.73330000000000000000               479   5359.52099999999999991         6891.25179999999999980      
   2.74000000000000000001               480   5385.76140000000000008         6921.16369999999999996      
   2.74670000000000000002               481   5412.06309999999999993         6951.13959999999999972      
   2.75329999999999999998               482   5438.42609999999999992         6981.17930000000000001      
   2.75999999999999999999               483   5464.85039999999999960         7011.28290000000000015      
   2.76670000000000000000               484   5491.33590000000000009         7041.45049999999999990      
   2.77329999999999999996               485   5517.88269999999999982         7071.68190000000000017      
   2.77999999999999999997               486   5544.49080000000000013         7101.97719999999999940      
   2.78669999999999999998               487   5571.16020000000000012         7132.33639999999999981      
   2.79329999999999999995               488   5597.89080000000000004         7162.75950000000000006      
   2.79999999999999999996               489   5624.68259999999999987         7193.24639999999999995      
   2.80669999999999999997               490   5651.53580000000000005         7223.79720000000000013      
   2.81329999999999999993               491   5678.45010000000000039         7254.41190000000000015      
   2.81999999999999999994               492   5705.42569999999999997         7285.09039999999999981      
   2.82669999999999999995               493   5732.46260000000000012         7315.83280000000000021      
   2.83329999999999999991               494   5759.56070000000000020         7346.63900000000000023      
   2.83999999999999999992               495   5786.72000000000000020         7377.50899999999999990      
   2.84669999999999999993               496   5813.94059999999999988         7408.44289999999999985      
   2.85329999999999999990               497   5841.22239999999999993         7439.44060000000000032      
   2.85999999999999999990               498   5868.56539999999999990         7470.50199999999999978      
   2.86669999999999999991               499   5895.96970000000000001         7501.62729999999999997      
   2.87330000000000000009               500   5923.43520000000000003         7532.81649999999999956      
   2.88000000000000000010               501   5950.96189999999999998         7564.06939999999999991      
   2.88669999999999999990               502   5978.54979999999999984         7595.38599999999999968      
   2.89330000000000000008               503   6006.19890000000000008         7626.76649999999999974      
   2.90000000000000000009               504   6033.90919999999999979         7658.21079999999999988      
   2.90670000000000000010               505   6061.68080000000000007         7689.71879999999999944      
   2.91330000000000000006               506   6089.51350000000000051         7721.29059999999999997      
   2.92000000000000000007               507   6117.40739999999999998         7752.92609999999999992      
   2.92670000000000000008               508   6145.36249999999999938         7784.62540000000000040      
   2.93330000000000000004               509   6173.37889999999999979         7816.38850000000000007      
   2.94000000000000000005               510   6201.45639999999999992         7848.21530000000000005      
   2.94670000000000000006               511   6229.59509999999999996         7880.10579999999999989      
   2.95330000000000000003               512   6257.79490000000000016         7912.06009999999999982      
   2.96000000000000000003               513   6286.05600000000000005         7944.07810000000000006      
   2.96670000000000000004               514   6314.37820000000000009         7976.15980000000000016      
   2.97330000000000000001               515   6342.76160000000000005         8008.30520000000000014      
   2.98000000000000000002               516   6371.20619999999999994         8040.51429999999999954      
   2.98670000000000000003               517   6399.71189999999999998         8072.78719999999999990      
   2.99329999999999999999               518   6428.27879999999999994         8105.12369999999999992      
   3.00000000000000000000               519   6456.90689999999999982         8137.52389999999999981      
   3.00670000000000000001               520   6485.59609999999999985         8169.98780000000000001      
   3.01329999999999999997               521   6514.34649999999999981         8202.51539999999999964      
   3.01999999999999999998               522   6543.15810000000000013         8235.10670000000000002      
   3.02669999999999999999               523   6572.03069999999999995         8267.76159999999999961      
   3.03329999999999999996               524   6600.96459999999999990         8300.48019999999999996      
   3.03999999999999999997               525   6629.95960000000000001         8333.26250000000000018      
   3.04669999999999999997               526   6659.01569999999999983         8366.10839999999999961      
   3.05329999999999999994               527   6688.13289999999999980         8399.01790000000000003      
   3.05999999999999999995               528   6717.31130000000000013         8431.99110000000000031      
   3.06669999999999999996               529   6746.55080000000000018         8465.02799999999999958      
   3.07329999999999999992               530   6775.85150000000000015         8498.12840000000000007      
   3.07999999999999999993               531   6805.21329999999999938         8531.29250000000000043      
   3.08669999999999999994               532   6834.63619999999999965         8564.52020000000000000      
   3.09329999999999999990               533   6864.12020000000000008         8597.81160000000000032      
   3.09999999999999999991               534   6893.66539999999999955         8631.16650000000000009      
   3.10669999999999999992               535   6923.27159999999999984         8664.58499999999999996      
   3.11330000000000000010               536   6952.93900000000000006         8698.06719999999999970      
   3.11999999999999999990               537   6982.66749999999999998         8731.61289999999999978      
   3.12669999999999999991               538   7012.45710000000000006         8765.22219999999999995      
   3.13330000000000000009               539   7042.30780000000000030         8798.89510000000000023      
   3.14000000000000000010               540   7072.21959999999999980         8832.63159999999999972      
   3.14670000000000000010               541   7102.19249999999999945         8866.43160000000000043      
   3.15330000000000000007               542   7132.22650000000000015         8900.29520000000000035      
   3.16000000000000000008               543   7162.32160000000000011         8934.22240000000000038      
   3.16670000000000000009               544   7192.47779999999999978         8968.21319999999999961      
   3.17330000000000000005               545   7222.69510000000000005         9002.26740000000000030      
   3.18000000000000000006               546   7252.97339999999999982         9036.38529999999999998      
   3.18670000000000000007               547   7283.31289999999999996         9070.56660000000000021      
   3.19330000000000000003               548   7313.71340000000000003         9104.81149999999999967      
   3.20000000000000000004               549   7344.17500000000000027         9139.12000000000000011      
   3.20670000000000000005               550   7374.69770000000000021         9173.49190000000000023      
   3.21330000000000000002               551   7405.28150000000000031         9207.92739999999999956      
   3.22000000000000000003               552   7435.92629999999999990         9242.42640000000000011      
   3.22670000000000000004               553   7466.63220000000000010         9276.98890000000000011      
   3.23330000000000000000               554   7497.39920000000000000         9311.61489999999999956      
   3.24000000000000000001               555   7528.22730000000000050         9346.30440000000000023      
   3.24670000000000000002               556   7559.11640000000000006         9381.05740000000000034      
   3.25329999999999999998               557   7590.06650000000000045         9415.87389999999999990      
   3.25999999999999999999               558   7621.07770000000000010         9450.75389999999999979      
   3.26670000000000000000               559   7652.14999999999999991         9485.69740000000000002      
   3.27329999999999999996               560   7683.28330000000000011         9520.70429999999999993      
   3.27999999999999999997               561   7714.47770000000000001         9555.77470000000000017      
   3.28669999999999999998               562   7745.73309999999999986         9590.90859999999999985      
   3.29329999999999999995               563   7777.04959999999999987         9626.10590000000000011      
   3.29999999999999999996               564   7808.42709999999999981         9661.36669999999999980      
   3.30669999999999999997               565   7839.86559999999999970         9696.69090000000000007      
   3.31329999999999999993               566   7871.36520000000000019         9732.07859999999999978      
   3.31999999999999999994               567   7902.92589999999999995         9767.52970000000000006      
   3.32669999999999999995               568   7934.54749999999999943         9803.04429999999999978      
   3.33329999999999999991               569   7966.23020000000000040         9838.62230000000000008      
   3.33999999999999999992               570   7997.97390000000000043         9874.26370000000000005      
   3.34669999999999999993               571   8029.77870000000000061         9909.96860000000000035      
   3.35329999999999999990               572   8061.64440000000000008         9945.73679999999999968      
   3.35999999999999999990               573   8093.57120000000000015         9981.56850000000000023      
   3.36669999999999999991               574   8125.55900000000000061         10017.4635999999999996      
   3.37330000000000000009               575   8157.60790000000000033         10053.4219999999999997      
   3.38000000000000000010               576   8189.71769999999999978         10089.4439000000000002      
   3.38669999999999999990               577   8221.88860000000000028         10125.5292000000000003      
   3.39330000000000000008               578   8254.12040000000000006         10161.6778000000000004      
   3.40000000000000000009               579   8286.41329999999999956         10197.8898999999999999      
   3.40670000000000000010               580   8318.76719999999999988         10234.1653000000000002      
   3.41330000000000000006               581   8351.18210000000000015         10270.5041000000000002      
   3.42000000000000000007               582   8383.65800000000000036         10306.9062999999999999      
   3.42670000000000000008               583   8416.19479999999999986         10343.3718000000000004      
   3.43330000000000000004               584   8448.79269999999999996         10379.9006999999999996      
   3.44000000000000000005               585   8481.45160000000000000         10416.4928999999999997      
   3.44670000000000000006               586   8514.17149999999999999         10453.1485000000000003      
   3.45330000000000000003               587   8546.95239999999999991         10489.8674999999999997      
   3.46000000000000000003               588   8579.79420000000000002         10526.6497999999999999      
   3.46670000000000000004               589   8612.69700000000000006         10563.4954000000000001      
   3.47330000000000000001               590   8645.66089999999999982         10600.4043000000000001      
   3.48000000000000000002               591   8678.68569999999999975         10637.3765999999999998      
   3.48670000000000000003               592   8711.77149999999999963         10674.4122000000000003      
   3.49329999999999999999               593   8744.91819999999999968         10711.5111999999999997      
   3.50000000000000000000               594   8778.12600000000000033         10748.6734000000000000      
   3.50670000000000000001               595   8811.39470000000000027         10785.8990000000000000      
   3.51329999999999999997               596   8844.72440000000000015         10823.1878000000000002      
   3.51999999999999999998               597   8878.11509999999999998         10860.5400000000000000      
   3.52669999999999999999               598   8911.56669999999999998         10897.9554999999999998      
   3.53329999999999999996               599   8945.07929999999999993         10935.4341999999999997      
   3.53999999999999999997               600   8978.65280000000000005         10972.9763000000000002      
   3.54669999999999999997               601   9012.28739999999999988         11010.5815999999999999      
   3.55329999999999999994               602   9045.98280000000000012         11048.2502000000000004      
   3.55999999999999999995               603   9079.73930000000000007         11085.9821000000000000      
   3.56669999999999999996               604   9113.55670000000000019         11123.7773000000000003      
   3.57329999999999999992               605   9147.43499999999999961         11161.6356999999999999      
   3.57999999999999999993               606   9181.37429999999999986         11199.5574000000000003      
   3.58669999999999999994               607   9215.37460000000000004         11237.5423000000000009      
   3.59329999999999999990               608   9249.43580000000000041         11275.5904999999999996      
   3.59999999999999999991               609   9283.55790000000000006         11313.7020000000000000      
   3.60669999999999999992               610   9317.74099999999999966         11351.8766999999999996      
   3.61330000000000000010               611   9351.98510000000000009         11390.1146000000000003      
   3.61999999999999999990               612   9386.29000000000000004         11428.4157999999999999      
   3.62669999999999999991               613   9420.65599999999999969         11466.7801999999999998      
   3.63330000000000000009               614   9455.08279999999999976         11505.2077999999999998      
   3.64000000000000000010               615   9489.57059999999999977         11543.6986999999999997      
   3.64670000000000000010               616   9524.11929999999999996         11582.2527999999999997      
   3.65330000000000000007               617   9558.72900000000000009         11620.8700999999999999      
   3.66000000000000000008               618   9593.39949999999999974         11659.5506000000000002      
   3.66670000000000000009               619   9628.13100000000000023         11698.2942999999999998      
   3.67330000000000000005               620   9662.92349999999999977         11737.1012000000000004      
   3.68000000000000000006               621   9697.77679999999999971         11775.9712999999999994      
   3.68670000000000000007               622   9732.69109999999999960         11814.9045999999999994      
   3.69330000000000000003               623   9767.66629999999999967         11853.9010999999999987      
   3.70000000000000000004               624   9802.70239999999999991         11892.9608000000000008      
   3.70670000000000000005               625   9837.79940000000000033         11932.0836999999999994      
   3.71330000000000000002               626   9872.95739999999999981         11971.2698000000000000      
   3.72000000000000000003               627   9908.17619999999999969         12010.5189999999999992      
   3.72670000000000000004               628   9943.45600000000000041         12049.8313999999999995      
   3.73330000000000000000               629   9978.79670000000000041         12089.2069999999999999      
   3.74000000000000000001               630   10014.1982999999999997         12128.6456999999999997      
   3.74670000000000000002               631   10049.6608000000000001         12168.1475999999999997      
   3.75329999999999999998               632   10085.1841999999999997         12207.7125999999999992      
   3.75999999999999999999               633   10120.7685000000000004         12247.3407999999999998      
   3.76670000000000000000               634   10156.4137000000000004         12287.0321999999999996      
   3.77329999999999999996               635   10192.1196999999999999         12326.7865999999999991      
   3.77999999999999999997               636   10227.8867000000000003         12366.6042999999999994      
   3.78669999999999999998               637   10263.7145999999999999         12406.4850000000000003      
   3.79329999999999999995               638   10299.6033999999999997         12446.4288999999999996      
   3.79999999999999999996               639   10335.5530999999999997         12486.4359000000000011      
   3.80669999999999999997               640   10371.5636000000000001         12526.5061000000000000      
   3.81329999999999999993               641   10407.6351000000000004         12566.6393000000000004      
   3.82000000000000000016               642   10443.7674000000000003         12606.8357000000000001      
   3.82669999999999999995               643   10479.9606000000000003         12647.0952000000000002      
   3.83329999999999999991               644   10516.2146999999999997         12687.4177999999999997      
   3.83999999999999999971               645   10552.5297000000000001         12727.8034999999999988      
   3.84670000000000000015               646   10588.9055999999999997         12768.2523000000000000      
   3.85330000000000000011               647   10625.3422999999999998         12808.7641999999999998      
   3.85999999999999999990               648   10661.8399000000000001         12849.3391000000000002      
   3.86669999999999999970               649   10698.3983999999999996         12889.9772000000000007      
   3.87330000000000000009               650   10735.0178000000000003         12930.6783999999999999      
   3.87999999999999999989               651   10771.6980000000000004         12971.4425999999999997      
   3.88669999999999999990               652   10808.4390999999999998         13012.2699000000000007      
   3.89330000000000000008               653   10845.2411000000000003         13053.1603000000000003      
   3.90000000000000000009               654   10882.1039000000000012         13094.1137000000000006      
   3.90669999999999999988               655   10919.0275999999999996         13135.1303000000000001      
   3.91330000000000000028               656   10956.0122000000000000         13176.2098000000000004      
   3.92000000000000000007               657   10993.0575999999999999         13217.3525000000000000      
   3.92670000000000000008               658   11030.1638999999999999         13258.5582000000000003      
   3.93329999999999999983               659   11067.3310000000000004         13299.8269000000000002      
   3.94000000000000000027               660   11104.5590000000000002         13341.1587000000000005      
   3.94670000000000000006               661   11141.8478999999999992         13382.5534999999999997      
   3.95330000000000000003               662   11179.1976000000000004         13424.0114000000000001      
   3.95999999999999999982               663   11216.6081000000000003         13465.5323000000000002      
   3.96670000000000000004               664   11254.0795000000000012         13507.1162999999999998      
   3.97330000000000000001               665   11291.6117999999999997         13548.7632000000000003      
   3.98000000000000000002               666   11329.2048999999999994         13590.4731999999999994      
   3.98670000000000000024               667   11366.8587999999999996         13632.2462000000000000      
   3.99330000000000000021               668   11404.5735999999999999         13674.0823000000000000      
   4.00000000000000000000               669   11442.3493000000000004         13715.9813000000000001      
   4.00669999999999999979               670   11480.1857000000000006         13757.9433999999999987      
   4.01330000000000000019               671   11518.0830000000000002         13799.9683999999999999      
   4.01999999999999999998               672   11556.0411999999999999         13842.0564999999999998      
   4.02670000000000000021               673   11594.0602000000000009         13884.2076000000000002      
   4.03330000000000000017               674   11632.1399999999999997         13926.4215999999999998      
   4.03999999999999999997               675   11670.2805999999999997         13968.6986999999999997      
   4.04670000000000000019               676   11708.4821000000000000         14011.0386999999999995      
   4.05330000000000000016               677   11746.7444000000000006         14053.4417000000000000      
   4.05999999999999999995               678   11785.0675999999999997         14095.9077999999999999      
   4.06670000000000000017               679   11823.4516000000000000         14138.4367000000000001      
   4.07330000000000000014               680   11861.8963000000000001         14181.0286999999999997      
   4.07999999999999999993               681   11900.4020000000000001         14223.6836000000000002      
   4.08670000000000000016               682   11938.9683999999999999         14266.4015000000000004      
   4.09330000000000000012               683   11977.5956999999999999         14309.1824000000000003      
   4.09999999999999999991               684   12016.2836999999999996         14352.0262000000000002      
   4.10670000000000000014               685   12055.0325999999999995         14394.9329999999999998      
   4.11330000000000000010               686   12093.8423999999999996         14437.9026999999999994      
   4.11999999999999999990               687   12132.7129000000000003         14480.9353999999999996      
   4.12670000000000000012               688   12171.6442000000000005         14524.0309999999999997      
   4.13330000000000000009               689   12210.6364000000000001         14567.1896000000000004      
   4.13999999999999999988               690   12249.6893999999999991         14610.4111000000000002      
   4.14670000000000000010               691   12288.8030999999999997         14653.6955999999999998      
   4.15330000000000000007               692   12327.9777000000000005         14697.0429000000000004      
   4.15999999999999999986               693   12367.2130999999999998         14740.4532000000000007      
   4.16670000000000000009               694   12406.5093000000000005         14783.9264999999999999      
   4.17330000000000000005               695   12445.8662999999999998         14827.4626000000000001      
   4.17999999999999999984               696   12485.2840999999999996         14871.0617000000000001      
   4.18670000000000000007               697   12524.7626999999999997         14914.7237000000000009      
   4.19330000000000000003               698   12564.3021000000000003         14958.4485999999999999      
   4.19999999999999999983               699   12603.9022999999999994         15002.2363999999999997      
   4.20670000000000000005               700   12643.5632999999999999         15046.0871000000000013      
   4.21330000000000000002               701   12683.2850999999999999         15090.0007999999999999      
   4.21999999999999999981               702   12723.0675999999999988         15133.9772999999999996      
   4.22670000000000000004               703   12762.9109999999999996         15178.0166999999999993      
   4.23330000000000000000               704   12802.8151999999999999         15222.1189999999999998      
   4.23999999999999999979               705   12842.7801000000000000         15266.2842000000000002      
   4.24670000000000000002               706   12882.8058999999999994         15310.5122999999999998      
   4.25329999999999999998               707   12922.8924000000000003         15354.8033000000000001      
   4.26000000000000000021               708   12963.0396999999999998         15399.1570999999999998      
   4.26670000000000000000               709   13003.2477999999999998         15443.5738000000000003      
   4.27329999999999999996               710   13043.5167000000000002         15488.0534000000000008      
   4.28000000000000000019               711   13083.8464000000000000         15532.5959000000000003      
   4.28669999999999999998               712   13124.2368000000000006         15577.2011999999999992      
   4.29329999999999999995               713   13164.6879999999999997         15621.8693999999999997      
   4.30000000000000000017               714   13205.2000000000000002         15666.6005000000000003      
   4.30669999999999999997               715   13245.7728000000000002         15711.3944000000000001      
   4.31329999999999999993               716   13286.4062999999999999         15756.2511000000000001      
   4.32000000000000000016               717   13327.1006999999999998         15801.1707999999999990      
   4.32669999999999999995               718   13367.8558000000000012         15846.1532000000000000      
   4.33329999999999999991               719   13408.6715999999999998         15891.1985000000000001      
   4.34000000000000000014               720   13449.5483000000000002         15936.3067000000000002      
   4.34669999999999999993               721   13490.4856999999999987         15981.4775999999999989      
   4.35329999999999999990               722   13531.4837999999999996         16026.7115000000000000      
   4.36000000000000000012               723   13572.5427999999999997         16072.0080999999999998      
   4.36669999999999999991               724   13613.6624999999999996         16117.3676000000000013      
   4.37329999999999999988               725   13654.8429000000000002         16162.7899000000000003      
   4.38000000000000000010               726   13696.0841000000000003         16208.2750000000000004      
   4.38669999999999999990               727   13737.3860999999999999         16253.8228999999999997      
   4.39329999999999999986               728   13778.7488999999999999         16299.4337000000000000      
   4.40000000000000000009               729   13820.1722999999999999         16345.1071999999999997      
   4.40669999999999999988               730   13861.6566000000000001         16390.8436000000000003      
   4.41329999999999999984               731   13903.2016000000000009         16436.6427999999999994      
   4.42000000000000000007               732   13944.8074000000000003         16482.5047999999999995      
   4.42669999999999999986               733   13986.4739000000000013         16528.4296000000000006      
   4.43329999999999999983               734   14028.2012000000000009         16574.4170999999999996      
   4.44000000000000000005               735   14069.9892000000000003         16620.4674999999999994      
   4.44669999999999999984               736   14111.8379000000000003         16666.5807000000000002      
   4.45329999999999999981               737   14153.7473999999999998         16712.7566000000000006      
   4.46000000000000000003               738   14195.7176999999999998         16758.9954000000000001      
   4.46669999999999999983               739   14237.7486999999999995         16805.2969000000000008      
   4.47329999999999999979               740   14279.8404999999999987         16851.6611999999999991      
   4.48000000000000000002               741   14321.9928999999999997         16898.0882000000000005      
   4.48669999999999999981               742   14364.2061999999999999         16944.5780999999999992      
   4.49330000000000000021               743   14406.4800999999999993         16991.1306999999999992      
   4.50000000000000000000               744   14448.8148999999999988         17037.7461000000000002      
   4.50669999999999999979               745   14491.2103000000000002         17084.4242000000000008      
   4.51330000000000000019               746   14533.6665000000000001         17131.1651000000000007      
   4.51999999999999999998               747   14576.1834000000000007         17177.9687000000000001      
   4.52670000000000000021               748   14618.7610999999999999         17224.8351000000000006      
   4.53330000000000000017               749   14661.3993999999999991         17271.7643000000000004      
   4.53999999999999999997               750   14704.0986000000000011         17318.7561999999999998      
   4.54670000000000000019               751   14746.8583999999999996         17365.8109000000000002      
   4.55330000000000000016               752   14789.6790000000000003         17412.9283000000000001      
   4.55999999999999999995               753   14832.5602999999999989         17460.1083999999999996      
   4.56670000000000000017               754   14875.5022999999999991         17507.3513000000000002      
   4.57330000000000000014               755   14918.5050999999999997         17554.6569000000000003      
   4.57999999999999999993               756   14961.5686000000000000         17602.0251999999999999      
   4.58670000000000000016               757   15004.6927999999999992         17649.4563000000000006      
   4.59330000000000000012               758   15047.8776999999999999         17696.9501000000000008      
   4.59999999999999999991               759   15091.1233000000000004         17744.5066000000000006      
   4.60670000000000000014               760   15134.4296999999999995         17792.1257999999999999      
   4.61330000000000000010               761   15177.7968000000000002         17839.8077000000000005      
   4.61999999999999999990               762   15221.2246000000000006         17887.5524000000000004      
   4.62670000000000000012               763   15264.7130999999999998         17935.3597999999999999      
   4.63330000000000000009               764   15308.2624000000000004         17983.2297999999999991      
   4.63999999999999999988               765   15351.8723000000000001         18031.1625999999999994      
   4.64670000000000000010               766   15395.5430000000000010         18079.1580999999999992      
   4.65330000000000000007               767   15439.2743000000000002         18127.2163000000000004      
   4.65999999999999999986               768   15483.0663999999999998         18175.3371999999999993      
   4.66670000000000000009               769   15526.9192000000000000         18223.5206999999999997      
   4.67330000000000000005               770   15570.8327000000000000         18271.7669999999999995      
   4.67999999999999999984               771   15614.8068999999999997         18320.0759000000000007      
   4.68670000000000000007               772   15658.8418000000000001         18368.4475999999999996      
   4.69330000000000000003               773   15702.9375000000000000         18416.8818999999999999      
   4.69999999999999999983               774   15747.0937999999999990         18465.3788999999999998      
   4.70670000000000000005               775   15791.3107999999999995         18513.9384999999999994      
   4.71330000000000000002               776   15835.5884999999999998         18562.5609000000000002      
   4.71999999999999999981               777   15879.9269999999999996         18611.2459000000000007      
   4.72670000000000000004               778   15924.3261000000000012         18659.9936000000000007      
   4.73330000000000000000               779   15968.7858999999999998         18708.8039000000000005      
   4.73999999999999999979               780   16013.3064000000000000         18757.6768999999999998      
   4.74670000000000000002               781   16057.8876999999999997         18806.6126000000000005      
   4.75329999999999999998               782   16102.5295999999999994         18855.6109000000000009      
   4.76000000000000000021               783   16147.2322000000000006         18904.6719000000000008      
   4.76670000000000000000               784   16191.9954999999999998         18953.7955000000000005      
   4.77329999999999999996               785   16236.8194999999999997         19002.9817999999999998      
   4.78000000000000000019               786   16281.7041000000000004         19052.2307000000000006      
   4.78669999999999999998               787   16326.6494999999999997         19101.5422999999999991      
   4.79329999999999999995               788   16371.6555999999999997         19150.9164999999999992      
   4.80000000000000000017               789   16416.7223000000000006         19200.3533000000000008      
   4.80669999999999999997               790   16461.8497000000000003         19249.8528000000000002      
   4.81329999999999999993               791   16507.0379000000000005         19299.4148999999999994      
   4.82000000000000000016               792   16552.2866999999999997         19349.0396000000000001      
   4.82669999999999999995               793   16597.5961999999999996         19398.7270000000000003      
   4.83329999999999999991               794   16642.9663000000000004         19448.4770000000000003      
   4.84000000000000000014               795   16688.3971999999999998         19498.2896000000000001      
   4.84669999999999999993               796   16733.8887000000000000         19548.1647999999999996      
   4.85329999999999999990               797   16779.4408999999999992         19598.1027000000000005      
   4.86000000000000000012               798   16825.0538000000000007         19648.1031999999999993      
